id,name,uri,artist,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
5svqb6M7Krlb9dkS2AWTyd,Am I Forgiven?,spotify:track:5svqb6M7Krlb9dkS2AWTyd,"Rumer, ",0.452,0.652,208283,0.497,0.00000249,0,0.0982,-9.355,1,0.0281,117.024,4,0.6
1bpAGufvAgqEIob4V1k7mP,Nervous,spotify:track:1bpAGufvAgqEIob4V1k7mP,"Gavin James, ",0.375,0.543,216200,0.673,0.0000765,7,0.127,-10.046,1,0.0384,83.102,4,0.159
25IjPQGriH6U43pgITzSQz,After All This Time,spotify:track:25IjPQGriH6U43pgITzSQz,"The Beautiful Girls, ",0.632,0.843,227720,0.422,0.00046,11,0.0896,-10.477,0,0.0655,95.947,4,0.497
0YoOpaGDxRwq6gFbbU8lRg,The Three Of Me,spotify:track:0YoOpaGDxRwq6gFbbU8lRg,"William Bell, ",0.578,0.596,204347,0.534,0.0000196,5,0.117,-6.41,1,0.0381,156.036,4,0.731
1X0mseEKRtcotfixQOCNR3,The Desert Babbler,spotify:track:1X0mseEKRtcotfixQOCNR3,"Iron & Wine, ",0.228,0.51,207160,0.631,0.00794,6,0.338,-8.921,0,0.0371,88.832,4,0.618
4h0zU3O9R5xzuTmNO7dNDU,Lost Boy,spotify:track:4h0zU3O9R5xzuTmNO7dNDU,"Ruth B, ",0.965,0.71,275280,0.0565,0,7,0.0889,-15.099,1,0.0534,123.994,4,0.352
6xraWJ8FdIJ8c8HpwXhNgs,Windy,spotify:track:6xraWJ8FdIJ8c8HpwXhNgs,"Scarlet Pleasure, ",0.0573,0.628,205952,0.568,0,1,0.11,-7.354,0,0.101,198.074,4,0.379
7mNPYVxyHtEneLo7tjQJMj,Ugly Heart,spotify:track:7mNPYVxyHtEneLo7tjQJMj,"Thyra, ",0.506,0.651,218000,0.437,0,9,0.101,-8.008,1,0.0305,94.996,4,0.575
1A4WjuUXeFEVXjwgc7eVZ6,Good People,spotify:track:1A4WjuUXeFEVXjwgc7eVZ6,"Jack Johnson, ",0.204,0.721,208507,0.586,0.0000221,11,0.0902,-5.999,1,0.034,176.105,4,0.916
4CHJIqkY1bvrvfpP3qb2qi,Stitches - Acoustic Version,spotify:track:4CHJIqkY1bvrvfpP3qb2qi,"Chris Call, ",0.774,0.633,199890,0.407,0,3,0.167,-9.524,1,0.0398,129.666,4,0.334
2JR7RCUN6pZIoyNzaqxdUa,Cassidy,spotify:track:2JR7RCUN6pZIoyNzaqxdUa,"Brett Dennen, ",0.182,0.602,268440,0.595,0.00000844,8,0.0812,-10.337,1,0.0339,84.362,4,0.963
7ilS0BPWS8ek2P2GaxH3cP,When We Were Young,spotify:track:7ilS0BPWS8ek2P2GaxH3cP,"Adele, ",0.303,0.377,290900,0.595,0,3,0.095,-5.936,1,0.0489,144.464,4,0.264
5fMInRpERS8jP2zPz6QyUI,Love And Happiness,spotify:track:5fMInRpERS8jP2zPz6QyUI,"Marc Broussard, ",0.0269,0.884,278147,0.469,0.00111,1,0.073,-9.852,0,0.0372,94.345,4,0.896
5NerQeQcH7IbwZOEjCenst,Do You Remember,spotify:track:5NerQeQcH7IbwZOEjCenst,"Jarryd James, ",0.181,0.649,234853,0.333,0.000269,1,0.115,-9.938,0,0.0556,143.992,4,0.335
6i0V12jOa3mr6uu4WYhUBr,Heathens,spotify:track:6i0V12jOa3mr6uu4WYhUBr,"Twenty One Pilots, ",0.0841,0.732,195920,0.396,0.0000358,4,0.105,-9.348,0,0.0286,90.024,4,0.547
6SdUtkLRQtzXzsEHjEGHna,Here Is Where Your Love Belongs,spotify:track:6SdUtkLRQtzXzsEHjEGHna,"Jaye P. Morgan, ",0.101,0.531,272627,0.355,0.000652,11,0.0546,-11.583,0,0.0498,150.543,4,0.645
5hzDqrcTySa1Ek9nRCRd7Q,Carry On,spotify:track:5hzDqrcTySa1Ek9nRCRd7Q,"Norah Jones, ",0.929,0.488,168107,0.22,0.27,10,0.109,-14.811,1,0.0391,80.08,3,0.387
31jzyAcjx8yaU7A0tUNgTO,Perfect,spotify:track:31jzyAcjx8yaU7A0tUNgTO,"Lucie Silvas, ",0.793,0.312,288255,0.332,0,6,0.155,-4.718,1,0.0393,169.221,4,0.358
1JIonCKtbUUkRIeEJrQBGU,Comeback Kid,spotify:track:1JIonCKtbUUkRIeEJrQBGU,"The Band Perry, ",0.273,0.781,231427,0.688,0,3,0.115,-5.718,1,0.0472,127.977,4,0.456
37R0bQOQj5a7DOqh1TGzvB,One Call Away,spotify:track:37R0bQOQj5a7DOqh1TGzvB,"Charlie Puth, ",0.403,0.667,194453,0.613,0,1,0.115,-5.353,1,0.0344,91.024,4,0.479
429EttO8gs0bDo2SQfUNSm,Georgia,spotify:track:429EttO8gs0bDo2SQfUNSm,"Vance Joy, ",0.312,0.388,230507,0.66,0.000307,11,0.0943,-7.372,1,0.0308,143.554,4,0.386
0H9k5RFDiHzL0WTPBk7Xz8,I Never Learn,spotify:track:0H9k5RFDiHzL0WTPBk7Xz8,"Lykke Li, ",0.224,0.297,186093,0.43,0.000686,11,0.228,-6.828,0,0.0377,119.943,4,0.133
228IDYsx1EAHiuh9xLktmj,America,spotify:track:228IDYsx1EAHiuh9xLktmj,"First Aid Kit, ",0.871,0.27,218240,0.329,0.00000891,9,0.12,-7.318,1,0.032,163.236,3,0.179
4ailHqDa2ThPlIsChM6neH,Roads,spotify:track:4ailHqDa2ThPlIsChM6neH,"Chris Mann, ",0.255,0.331,226413,0.539,0,0,0.125,-5.005,1,0.0323,128.306,4,0.134
0VZ9xPNa6ROafP6GYYuv2S,Marry Me,spotify:track:0VZ9xPNa6ROafP6GYYuv2S,"Train, ",0.829,0.366,205453,0.269,0.0000167,0,0.108,-8.456,1,0.0287,86.577,4,0.468
2HLd7alxKkXHU2KmbGUUVm,Bridge,spotify:track:2HLd7alxKkXHU2KmbGUUVm,"High Highs, ",0.902,0.602,150522,0.359,0.0263,6,0.0946,-7.893,1,0.0244,90.458,4,0.437
7nb2hZWBxeG38lwcRjFqn4,You Are So Beautiful,spotify:track:7nb2hZWBxeG38lwcRjFqn4,"Joe Cocker, ",0.86,0.387,162467,0.182,0.00255,1,0.0962,-10.815,1,0.0311,121.903,4,0.0894
3fxc2GDtIjDprOyMFABWDs,Stay With Me,spotify:track:3fxc2GDtIjDprOyMFABWDs,"Amos Lee, ",0.145,0.519,193293,0.458,0.0171,5,0.113,-8.835,1,0.0263,108.401,4,0.319
1QDnmfye4v7yZ7RBPFjzXT,I Could Be The One - Noonie Bao Acoustic Mix,spotify:track:1QDnmfye4v7yZ7RBPFjzXT,"Avicii, Nicky Romero, ",0.931,0.346,231427,0.316,0.0000653,9,0.0935,-10.266,1,0.0375,202.991,4,0.212
7oZpnpAQYHe936t9pd3HKr,When I Was a Boy,spotify:track:7oZpnpAQYHe936t9pd3HKr,"Electric Light Orchestra, ",0.843,0.237,192987,0.462,0.0585,0,0.0964,-7.79,1,0.0308,149.178,4,0.323
1MDoll6jK4rrk2BcFRP5i7,Hello,spotify:track:1MDoll6jK4rrk2BcFRP5i7,"Adele, ",0.329,0.471,295502,0.431,0,5,0.0854,-6.129,0,0.0342,157.98,4,0.293
6SQx5fpFMzeBrKsmj6xn1i,Back At One,spotify:track:6SQx5fpFMzeBrKsmj6xn1i,"Brian McKnight, ",0.443,0.631,198941,0.447,0.00000157,11,0.161,-8.043,1,0.0283,134.067,4,0.363
7MY77zbtJr7KOSrOza4S3L,7 Years,spotify:track:7MY77zbtJr7KOSrOza4S3L,"Lukas Graham, ",0.322,0.726,237300,0.498,0,10,0.386,-5.788,1,0.0621,119.825,4,0.338
7oDjaRDdf9zNQ8N3yRjQwF,Feeling Good,spotify:track:7oDjaRDdf9zNQ8N3yRjQwF,"Avicii, ",0.318,0.394,228939,0.581,0,11,0.112,-5.489,0,0.0397,100.092,3,0.0995
5TDxhVHsd9AxcWieCsYtcs,Stone,spotify:track:5TDxhVHsd9AxcWieCsYtcs,"Alessia Cara, Sebastian Kole, ",0.308,0.763,228000,0.503,0.0000321,6,0.0904,-5.875,1,0.0323,128.023,4,0.362
7fWSIddv6LJG8ZXJFNVQyi,Nothing Really Matters,spotify:track:7fWSIddv6LJG8ZXJFNVQyi,"Mr. Probz, ",0.888,0.404,222042,0.225,0,4,0.111,-8.829,1,0.0363,135.075,4,0.268
1JmLA5HZ7Wp7L8DNctLpUW,Nana,spotify:track:1JmLA5HZ7Wp7L8DNctLpUW,"The 1975, ",0.779,0.686,236747,0.288,0.00304,5,0.115,-11.533,1,0.03,111.036,4,0.221
7COMDcdoMSxa2xl20MkYqj,Rude - Acoustic Version,spotify:track:7COMDcdoMSxa2xl20MkYqj,"Sweetfire, ",0.815,0.657,228000,0.331,0,4,0.106,-7.181,0,0.0284,128.038,4,0.257
1ulDt6ySVbMbzZCBO6hSfb,Little Talks,spotify:track:1ulDt6ySVbMbzZCBO6hSfb,"Julia Sheer & Jon D, ",0.873,0.637,219760,0.263,0,5,0.164,-9.094,0,0.0399,97.423,4,0.483
1WXVfFRD89EtVURD4Tbixo,The Breach,spotify:track:1WXVfFRD89EtVURD4Tbixo,"Dustin Tebbutt, ",0.617,0.629,253848,0.586,0.0803,1,0.129,-8.562,1,0.0269,102.995,5,0.523
5P6ZBMWS66FVo6deJaDdHy,Dust to Dust,spotify:track:5P6ZBMWS66FVo6deJaDdHy,"The Civil Wars, ",0.745,0.747,229653,0.265,0.0169,1,0.11,-14.141,1,0.0354,138.017,4,0.208
2zhk0kypGeOPsaaZcjyc14,Burning House,spotify:track:2zhk0kypGeOPsaaZcjyc14,"Cam, ",0.887,0.728,231333,0.253,0.0000111,0,0.133,-8.427,1,0.0304,140.923,4,0.455
5vGpdYEtZbiBVq1dT6SCqI,Home,spotify:track:5vGpdYEtZbiBVq1dT6SCqI,"Max Jury, ",0.377,0.518,197207,0.328,0.0989,11,0.1,-10.401,1,0.0273,123.128,4,0.103
7Lwj4BttdzmwGIL5pigaMV,Have I Told You Lately - 2008 Remastered Version,spotify:track:7Lwj4BttdzmwGIL5pigaMV,"Rod Stewart, ",0.498,0.523,241507,0.366,0,10,0.094,-14.069,1,0.0331,142.814,4,0.289
2pHMa8nz26rjjBf2a6wgY8,Quits,spotify:track:2pHMa8nz26rjjBf2a6wgY8,"Danny O'Keefe, ",0.675,0.45,198840,0.304,0.414,7,0.0896,-12.395,1,0.0286,133.054,4,0.35
7rR5X9RKz5VprclstYOLb5,Breakers Roar,spotify:track:7rR5X9RKz5VprclstYOLb5,"Sturgill Simpson, ",0.669,0.369,212587,0.31,0.514,11,0.245,-13.384,0,0.0309,84.41,4,0.173
4m8ttWM8IKXyhpv89E867J,Cherry Blossom Girl,spotify:track:4m8ttWM8IKXyhpv89E867J,"Air, ",0.362,0.436,219760,0.76,0.955,1,0.13,-7.906,0,0.0374,75.012,4,0.501
5jAKG8v1Xo3hOqcZwgZ22Y,The Other Part of Me,spotify:track:5jAKG8v1Xo3hOqcZwgZ22Y,"Lillie McCloud, ",0.00708,0.569,274440,0.529,0,1,0.106,-6.914,1,0.0315,123.922,4,0.199
4T2SmVJPtDdugk5j5xV1d5,You And Me,spotify:track:4T2SmVJPtDdugk5j5xV1d5,"Lifehouse, ",0.115,0.458,195493,0.428,0,7,0.161,-7.835,1,0.0268,139.9,3,0.359
7Eb59n8SQ59pPFArft6W53,Close To You,spotify:track:7Eb59n8SQ59pPFArft6W53,"Dionne Warwick, Mýa, ",0.24,0.681,239908,0.467,0,4,0.123,-8.637,0,0.0588,84.001,4,0.352
0oYo06FRCBtrE3kWrDcsDF,I Hope That I Don't Fall In Love With You,spotify:track:0oYo06FRCBtrE3kWrDcsDF,"Tom Waits, ",0.919,0.558,234533,0.177,0.000211,0,0.113,-16.368,1,0.028,85.887,4,0.459
4zzVVVW5qjEevwa6T51C0O,Without You (Alternate Version),spotify:track:4zzVVVW5qjEevwa6T51C0O,"Tobias Jesso Jr., ",0.815,0.513,212448,0.422,0.00142,1,0.0858,-9.261,1,0.0267,131.045,4,0.0765
30YeduyphaQJydQLUBXEEP,Walk The Line,spotify:track:30YeduyphaQJydQLUBXEEP,"Ben L'Oncle Soul, ",0.0671,0.321,248467,0.51,0.0000297,7,0.0778,-6.815,1,0.0306,129.491,4,0.322
104Rq6Oh9cRttOFKVPiVmo,Heroes - Acoustic Version,spotify:track:104Rq6Oh9cRttOFKVPiVmo,"Hamilton, ",0.949,0.682,227143,0.13,0.00000263,1,0.093,-12.496,1,0.0342,111.85,4,0.24
6xM8oBy40nK1rOd8WmoOPx,Last Request,spotify:track:6xM8oBy40nK1rOd8WmoOPx,"Paolo Nutini, ",0.241,0.605,220413,0.704,0,5,0.137,-6.564,1,0.0476,80.925,4,0.405
2WOpBtXX02RS4UCzBholDq,I Don't Want To Change You,spotify:track:2WOpBtXX02RS4UCzBholDq,"Damien Rice, ",0.472,0.41,326206,0.306,0.0000328,4,0.12,-9.704,0,0.0348,141.565,4,0.161
3RVupqMb1zXl8FNG9TlWBZ,Mykonos,spotify:track:3RVupqMb1zXl8FNG9TlWBZ,"Fleet Foxes, ",0.417,0.391,275307,0.45,0.000335,11,0.14,-9.251,1,0.0306,121.946,4,0.347
2YVGvtfEQall8Grv3CTfgq,Soundwaves of Gold,spotify:track:2YVGvtfEQall8Grv3CTfgq,"The Daydream Club, ",0.753,0.601,176400,0.538,0,9,0.0991,-5.993,0,0.0297,149.963,3,0.383
7BVwi9cIzSc6tpyxsp47vJ,Mess Is Mine,spotify:track:7BVwi9cIzSc6tpyxsp47vJ,"Vance Joy, ",0.047,0.595,223640,0.723,0.0286,7,0.0995,-8.256,1,0.0349,108.043,1,0.267
1wmLLUmH0mNjDkyS5eW6ge,Half A Native,spotify:track:1wmLLUmH0mNjDkyS5eW6ge,"Buxton, ",0.895,0.553,212653,0.444,0.882,4,0.4,-12.916,1,0.0291,106.014,4,0.361
3gvAGvbMCRvVDDp8ZaIPV5,Lost in My Mind,spotify:track:3gvAGvbMCRvVDDp8ZaIPV5,"The Head and the Heart, ",0.451,0.375,259120,0.546,0.000312,2,0.278,-8.16,1,0.0294,95.361,4,0.361
2fSIF8CJhoc9CJhF9vJDXp,Jolene,spotify:track:2fSIF8CJhoc9CJhF9vJDXp,"Ray LaMontagne, ",0.862,0.587,250867,0.142,0.000162,7,0.0953,-15.196,1,0.0329,119.752,4,0.286
3dhLTGgw1EvjXExJYxTfWw,Devil's Spoke,spotify:track:3dhLTGgw1EvjXExJYxTfWw,"Laura Marling, ",0.473,0.447,218188,0.568,0.00028,2,0.0824,-9.172,1,0.0423,117.561,4,0.298
2OTovEYN1lx57YfLEe4ylM,Funtimes in Babylon,spotify:track:2OTovEYN1lx57YfLEe4ylM,"Father John Misty, ",0.74,0.536,219893,0.489,0,4,0.0948,-7.669,1,0.0319,104.598,4,0.37
08cXy6KUizaAelYXtcew3w,1957,spotify:track:08cXy6KUizaAelYXtcew3w,"Milo Greene, ",0.663,0.388,204213,0.595,0.0000558,1,0.178,-9.799,1,0.0325,190.043,4,0.577
0wCdVAzMXQRstCMaYcTRs5,Ends of the Earth,spotify:track:0wCdVAzMXQRstCMaYcTRs5,"Lord Huron, Ben Schneider, ",0.28,0.551,286547,0.574,0.0264,4,0.134,-8.676,1,0.03,120.946,4,0.397
0k2ZJ0m9z3FVkeFhgB5QiW,Silly Things,spotify:track:0k2ZJ0m9z3FVkeFhgB5QiW,"Wild Child, ",0.736,0.513,254333,0.528,0.00000782,0,0.109,-7.162,1,0.0643,141.415,4,0.378
3QNVDWzBXxbwWcBwZc79qM,King of the World,spotify:track:3QNVDWzBXxbwWcBwZc79qM,"First Aid Kit, ",0.0227,0.502,218840,0.753,0,0,0.0845,-4.764,1,0.0372,104.623,4,0.516
061JLUPX1zwaAfZVqtopAo,Hey,spotify:track:061JLUPX1zwaAfZVqtopAo,"Falls, ",0.13,0.588,181440,0.681,0,10,0.272,-5.376,0,0.0274,104.982,4,0.572
0Hb2wHT0WevP1oSjp1Ubev,Wild Country,spotify:track:0Hb2wHT0WevP1oSjp1Ubev,"Wake Owl, ",0.451,0.554,223584,0.566,0.000364,9,0.128,-8.728,1,0.0295,86.051,4,0.374
26p3fcRB4MtqizEUYoaSmW,Nothing to Show For,spotify:track:26p3fcRB4MtqizEUYoaSmW,"Nathaniel Rateliff, ",0.661,0.453,249377,0.657,0.00319,5,0.183,-7.737,1,0.0448,147.583,4,0.424
6rKl4Ooob8IXYFoYgRFo7b,Another,spotify:track:6rKl4Ooob8IXYFoYgRFo7b,"Greylag, ",0.651,0.578,211467,0.608,0.00275,0,0.0775,-9.23,1,0.0305,91.007,4,0.406
1xXLNhxX57cZqLsDPlKZpc,The Walls Are Coming Down,spotify:track:1xXLNhxX57cZqLsDPlKZpc,"Fanfarlo, ",0.00679,0.546,255280,0.74,0.0000334,7,0.0634,-5.631,1,0.0269,101.652,3,0.279
6PCf10OiKJyah7OkiIzrEF,I Am Not Waiting Anymore,spotify:track:6PCf10OiKJyah7OkiIzrEF,"Field Report, ",0.785,0.447,208187,0.262,0.000135,5,0.122,-9.218,1,0.036,80.59,3,0.166
0vwNpXR7SPHC5Ef7f5W4DA,Poison Cup,spotify:track:0vwNpXR7SPHC5Ef7f5W4DA,"M. Ward, ",0.333,0.453,160693,0.559,0.0104,0,0.109,-9.466,1,0.0307,112.221,4,0.282
3ZrxDW8SSPZkGPwDggS9zh,Home from Home,spotify:track:3ZrxDW8SSPZkGPwDggS9zh,"Roo Panes, ",0.807,0.528,180613,0.28,0.000377,7,0.116,-10.181,1,0.0368,102.061,3,0.347
0bZ52QzCCKfrfOqs7za6lI,Cherry Wine - Live,spotify:track:0bZ52QzCCKfrfOqs7za6lI,"Hozier, ",0.951,0.415,240147,0.11,0.00236,1,0.0962,-14.901,1,0.0388,81.876,4,0.224
3ihp0qYSN89GBnrgF6GhRh,Either Way,spotify:track:3ihp0qYSN89GBnrgF6GhRh,"Beta Radio, ",0.637,0.651,135560,0.621,0.000122,8,0.0712,-7.271,1,0.0359,77.578,4,0.904
3o2tw8emnaXFAIKBYdKW5T,Northern Lights,spotify:track:3o2tw8emnaXFAIKBYdKW5T,"Bowerbirds, ",0.548,0.69,174000,0.439,0.00117,5,0.163,-9.476,1,0.0289,114.118,4,0.265
1KlDcHrlDPUJJPmMup3tUp,5 Years Time,spotify:track:1KlDcHrlDPUJJPmMup3tUp,"Noah And The Whale, ",0.335,0.8,214920,0.559,0,0,0.148,-7.11,1,0.116,121.967,4,0.79
72BlyfR0zO3NWcLZQ1ARcK,Don't Let It Get You Down,spotify:track:72BlyfR0zO3NWcLZQ1ARcK,"Johnnyswim, ",0.0926,0.69,200401,0.657,0.000209,7,0.12,-4.397,0,0.0372,140.005,4,0.498
7qzqcfLHBAUherRXgW4Ul7,Amy,spotify:track:7qzqcfLHBAUherRXgW4Ul7,"Ryan Adams, ",0.836,0.506,226333,0.0821,0.0000917,6,0.123,-19.236,1,0.0363,123.745,4,0.194
5Zp4SWOpbuOdnsxLqwgutt,At Home,spotify:track:5Zp4SWOpbuOdnsxLqwgutt,"Crystal Fighters, ",0.104,0.649,306440,0.897,0.197,11,0.121,-4.809,1,0.0318,105.002,4,0.35
5Sn4XTt5iCcHgX9bKeQhZf,Little More Time,spotify:track:5Sn4XTt5iCcHgX9bKeQhZf,"Ciaran Lavery, ",0.539,0.632,226880,0.546,0.0000845,10,0.617,-8.57,1,0.0333,72.559,4,0.407
1qhlfTipmALXorAyNHoEiH,Easy to Love - Live at Spotify House,spotify:track:1qhlfTipmALXorAyNHoEiH,"Ivan & Alyosha, ",0.294,0.613,217630,0.53,0.0000113,4,0.116,-8.201,1,0.035,171.814,4,0.615
7I7LzsOIMxsFZ3B8nDDG7y,Elation,spotify:track:7I7LzsOIMxsFZ3B8nDDG7y,"Isbells, ",0.851,0.563,210573,0.275,0.0022,8,0.0738,-12.969,1,0.0461,82.528,4,0.231
5k0XigfR3dI8VmaYo2BV2K,Into the Fire,spotify:track:5k0XigfR3dI8VmaYo2BV2K,"Foy Vance, ",0.458,0.455,282280,0.291,0.249,10,0.0928,-15.399,1,0.0279,73.945,4,0.301
3OxuCeQqFNGjLuZUlEXzZp,A Candle's Fire,spotify:track:3OxuCeQqFNGjLuZUlEXzZp,"Beirut, ",0.153,0.588,199280,0.633,0.0000595,6,0.139,-5.772,1,0.0392,119.908,4,0.582
2EWRUGLGX59cwdpIZjmkQO,This Sweet Love,spotify:track:2EWRUGLGX59cwdpIZjmkQO,"James Yuill, ",0.119,0.64,223613,0.619,0.38,0,0.0597,-8.894,0,0.0297,115.01,4,0.572
0yudq8TZZ686FPj3fMKcFd,Coconut Skins - Live At Fingerprints,spotify:track:0yudq8TZZ686FPj3fMKcFd,"Damien Rice, ",0.143,0.321,238653,0.422,0,7,0.955,-7.687,1,0.029,98.238,4,0.465
7w9qIugZIij4NGIBmNpp3P,Like Real People Do,spotify:track:7w9qIugZIij4NGIBmNpp3P,"Hozier, ",0.885,0.568,197787,0.163,0.0000643,7,0.106,-13.368,1,0.0276,140.008,3,0.173
4hIv0vg8xbxlbbde8cIkcz,Shine,spotify:track:4hIv0vg8xbxlbbde8cIkcz,"Benjamin Francis Leftwich, ",0.64,0.714,182613,0.533,0.0000017,4,0.162,-10.405,1,0.0293,118.107,4,0.633
4JKHACLkotsxdKNF9vJYOS,Nothing Arrived - Live from Spotify London,spotify:track:4JKHACLkotsxdKNF9vJYOS,"Villagers, ",0.929,0.579,219093,0.415,0.0018,7,0.671,-11.599,1,0.0397,102.713,4,0.412
3aDzxZK00STXm41wUiuKS2,We Don't Eat,spotify:track:3aDzxZK00STXm41wUiuKS2,"James Vincent McMorrow, ",0.91,0.432,293800,0.372,0.0105,7,0.121,-12.494,1,0.0481,124.019,4,0.369
3i508xSmrzqtAGl6wYPGae,Something In The Air,spotify:track:3i508xSmrzqtAGl6wYPGae,"The Jepettos, ",0.265,0.442,233368,0.542,0.0788,0,0.14,-10.604,1,0.0304,149.813,4,0.133
2ZNMKkqfxJAvaxVdBF7afT,Love Song,spotify:track:2ZNMKkqfxJAvaxVdBF7afT,"Mariee Sioux, ",0.925,0.477,229173,0.305,0.133,2,0.132,-11.411,0,0.0348,117.974,4,0.324
099TPpEaCSjEwysWZeTZv1,You Know Me,spotify:track:099TPpEaCSjEwysWZeTZv1,"Air Traffic Controller, ",0.000665,0.519,240680,0.861,0.00000121,6,0.134,-6.413,0,0.0404,138.048,4,0.833
4zuZZ7RAbJ8fkuUxrISlj6,Carousel,spotify:track:4zuZZ7RAbJ8fkuUxrISlj6,"Miner, ",0.0566,0.362,203187,0.738,0,0,0.143,-4.821,1,0.0331,121.793,4,0.487
4l94386YhnCzduk44xzFRx,Back To You,spotify:track:4l94386YhnCzduk44xzFRx,"Twin Forks, ",0.00594,0.547,170960,0.848,0,2,0.0743,-5.622,1,0.068,128.987,4,0.391
1Dq7TUIkdtsqJ65fxiIn6i,Volunteers,spotify:track:1Dq7TUIkdtsqJ65fxiIn6i,"Megafaun, ",0.186,0.602,177600,0.746,0,0,0.122,-3.528,1,0.0365,118.026,4,0.614
1AJ6dy0kvwMqGNPAT8XlJp,Pulaski at Night,spotify:track:1AJ6dy0kvwMqGNPAT8XlJp,"Andrew Bird, ",0.67,0.446,289093,0.643,0.000818,7,0.0951,-7.925,1,0.0561,99.608,4,0.527
4Ak6JZSh4CaPMRoXcmdE2X,A Seat at the Table,spotify:track:4Ak6JZSh4CaPMRoXcmdE2X,"J. Tillman, ",0.962,0.36,246867,0.132,0.0461,0,0.12,-19.544,1,0.0276,94.572,4,0.341
2JGSYOFs3qNgd4hhvhrkf8,Home,spotify:track:2JGSYOFs3qNgd4hhvhrkf8,"Islandis, ",0.00084,0.479,230132,0.808,0.0288,1,0.152,-5.604,1,0.0673,75.121,4,0.583
4r608qFvEK55vdNyOPtnwf,Harvest Moon,spotify:track:4r608qFvEK55vdNyOPtnwf,"Poolside, ",0.288,0.782,368774,0.622,0.53,2,0.584,-5.823,1,0.0411,106.022,4,0.913
01Vfx2Jna7YYXb645Auid1,Tell Me,spotify:track:01Vfx2Jna7YYXb645Auid1,"Sharon Jones & The Dap-Kings, ",0.312,0.771,166767,0.639,0.00000642,6,0.14,-8.151,1,0.0321,110.509,4,0.887
3kguMbJma0qhOLniGsFlKq,Better Man,spotify:track:3kguMbJma0qhOLniGsFlKq,"Leon Bridges, ",0.219,0.395,140133,0.746,0,7,0.123,-4.938,1,0.0447,188.267,4,0.699
1VCEWYRGhRp6yaCFt7GzA9,The Best Crew,spotify:track:1VCEWYRGhRp6yaCFt7GzA9,"Tep No, ",0.311,0.677,236786,0.738,0.000144,6,0.138,-6.287,1,0.0467,98.963,4,0.561
3i0nDmjTjXDsoMIKUFlhDR,Turning Heads,spotify:track:3i0nDmjTjXDsoMIKUFlhDR,"Boyakaza, ",0.15,0.733,186033,0.628,0.873,5,0.128,-6.119,1,0.0362,93.02,4,0.84
5Opx1U7Rohfc06VDphr5qt,Windy,spotify:track:5Opx1U7Rohfc06VDphr5qt,"Scarlet Pleasure, ",0.0388,0.772,206774,0.583,0,1,0.112,-7.202,0,0.0509,99.011,4,0.365
6UKQqrX26fiwC6ab7Subn2,Broken Roots,spotify:track:6UKQqrX26fiwC6ab7Subn2,"Michl, ",0.483,0.578,226000,0.58,0.00232,2,0.289,-6.895,0,0.157,145.868,4,0.255
4bCCfBzdKxiA7tGWL0CZFm,Boyce And Hart,spotify:track:4bCCfBzdKxiA7tGWL0CZFm,"The Minus 5, ",0.000955,0.67,178707,0.58,0.00128,0,0.22,-6.263,1,0.0306,114.981,4,0.433
5NHUINKcKplm3RaM0doXKI,Town & Country,spotify:track:5NHUINKcKplm3RaM0doXKI,"Bibio, ",0.503,0.714,243373,0.689,0.00134,7,0.1,-6.538,1,0.04,95.035,4,0.881
18erGN4kzZeFOSPzlkbc2d,Confused Lover,spotify:track:18erGN4kzZeFOSPzlkbc2d,"biLLLy, ",0.424,0.625,214091,0.419,0.0000773,9,0.203,-11.475,0,0.391,87.762,4,0.735
1ZczOoLuCyDO5dKUPndxf5,Say a Little Prayer - Live,spotify:track:1ZczOoLuCyDO5dKUPndxf5,"Lianne La Havas, ",0.84,0.492,203574,0.326,0,4,0.696,-6.416,0,0.0505,112.218,4,0.377
2lkR391RHqgyLF2ERdtT3x,Strung Out,spotify:track:2lkR391RHqgyLF2ERdtT3x,"Ruby Empress, ",0.0195,0.538,223853,0.69,0.141,9,0.168,-7.836,0,0.0378,100.006,4,0.335
1X1SYbh4YcezyQylTEMk9Y,Sly (feat. Winston Surfshirt) - Fortunes Remix,spotify:track:1X1SYbh4YcezyQylTEMk9Y,"Polographia, Winston Surfshirt, Fortunes, ",0.603,0.789,183500,0.441,0.000016,7,0.0827,-8.063,0,0.239,110.085,4,0.378
5yBUA5x8df0ebXvOGzuc0O,Ruin,spotify:track:5yBUA5x8df0ebXvOGzuc0O,"Shawn Mendes, ",0.398,0.669,241893,0.387,0,2,0.12,-6.624,1,0.0318,124.93,3,0.521
5uOL0fH1zxtRJwWHpCxy98,Melt,spotify:track:5uOL0fH1zxtRJwWHpCxy98,"JONES, ",0.193,0.697,214913,0.489,0.00848,1,0.102,-10.704,1,0.0398,100.009,4,0.411
42VpxSdGQgnV1UJkWeGYkA,Switch,spotify:track:42VpxSdGQgnV1UJkWeGYkA,"Cass McCombs, ",0.362,0.682,254234,0.538,0.000123,7,0.324,-9.296,0,0.0283,98.003,4,0.727
39PrQCuTLOgApfoGPKDdnc,Tearing Me Up - Radio Edit,spotify:track:39PrQCuTLOgApfoGPKDdnc,"Bob Moses, ",0.121,0.676,223540,0.488,0,7,0.111,-7.455,1,0.0531,115.019,4,0.168
